timestamp,temp_c,temp_f,pressure_hpa,humidity
2026-02-06T05:01:46,20.03,68.05,981.88,39.88
2026-02-06T05:02:46,20.06,68.11,981.92,39.74
2026-02-06T05:03:46,20.11,68.2,981.92,40.23
2026-02-06T05:04:46,20.14,68.25,981.94,39.07
2026-02-06T05:05:47,20.19,68.34,981.9,38.75
2026-02-06T05:06:47,20.24,68.43,981.88,38.59
2026-02-06T05:07:47,20.29,68.52,981.88,38.6
2026-02-06T05:08:47,20.32,68.58,981.88,38.64
2026-02-06T05:09:47,20.35,68.63,981.89,38.47
2026-02-06T05:10:47,20.37,68.67,981.91,38.52
2026-02-06T05:11:47,20.39,68.7,981.9,38.41
2026-02-06T05:12:48,20.4,68.72,981.95,38.75
2026-02-06T05:13:48,20.4,68.72,981.97,38.37
2026-02-06T05:14:48,20.39,68.7,982.01,38.58
2026-02-06T05:15:48,20.4,68.72,982.03,38.12
2026-02-06T05:16:48,20.39,68.7,982.01,38.16
2026-02-06T05:17:48,20.4,68.72,982.06,38.37
2026-02-06T05:18:48,20.38,68.68,982.06,38.18
2026-02-06T05:19:49,20.38,68.68,982.08,37.91
2026-02-06T05:20:49,20.38,68.68,982.12,38.27
2026-02-06T05:21:49,20.35,68.63,982.11,37.74
2026-02-06T05:22:49,20.35,68.63,982.17,38.14
2026-02-06T05:23:49,20.34,68.61,982.28,38.18
2026-02-06T05:24:49,20.33,68.59,982.29,38.21
2026-02-06T05:25:49,20.32,68.58,982.29,37.91
2026-02-06T05:26:50,20.31,68.56,982.31,37.73
2026-02-06T05:27:50,20.31,68.56,982.38,38.02
2026-02-06T05:28:50,20.3,68.54,982.36,38.27
2026-02-06T05:29:50,20.3,68.54,982.37,38.12
2026-02-06T05:30:50,20.29,68.52,982.4,37.94
2026-02-06T05:31:50,20.29,68.52,982.4,38.12
2026-02-06T05:32:50,20.27,68.49,982.41,37.77
2026-02-06T05:33:51,20.28,68.5,982.41,37.7
2026-02-06T05:34:51,20.27,68.49,982.37,37.83
2026-02-06T05:35:51,20.26,68.47,982.36,38.21
2026-02-06T05:36:51,20.25,68.45,982.34,37.82
2026-02-06T05:37:51,20.24,68.43,982.33,38.18
2026-02-06T05:38:51,20.23,68.41,982.36,37.81
2026-02-06T05:39:51,20.23,68.41,982.37,38.13
2026-02-06T05:40:52,20.22,68.4,982.38,38.11
2026-02-06T05:41:52,20.21,68.38,982.38,38.2
2026-02-06T05:42:52,20.2,68.36,982.41,38.04
2026-02-06T05:43:52,20.19,68.34,982.41,37.93
2026-02-06T05:44:52,20.19,68.34,982.41,37.83
2026-02-06T05:45:52,20.17,68.31,982.4,38.13
2026-02-06T05:46:52,20.17,68.31,982.39,37.98
2026-02-06T05:47:53,20.17,68.31,982.41,37.62
2026-02-06T05:48:53,20.16,68.29,982.37,38.21
2026-02-06T05:49:53,20.14,68.25,982.4,37.75
2026-02-06T05:50:53,20.14,68.25,982.41,37.85
2026-02-06T05:51:53,20.13,68.23,982.41,38.19
2026-02-06T05:52:53,20.12,68.22,982.41,38.27
2026-02-06T05:53:53,20.13,68.23,982.38,37.85
2026-02-06T05:54:53,20.11,68.2,982.36,37.72
2026-02-06T05:55:54,20.11,68.2,982.31,38.24
2026-02-06T05:56:54,20.1,68.18,982.32,38.23
2026-02-06T05:57:54,20.09,68.16,982.36,37.88
2026-02-06T05:58:54,20.09,68.16,982.39,38.27
2026-02-06T05:59:54,20.09,68.16,982.41,38.16
2026-02-06T06:00:55,20.08,68.14,982.4,38.05
2026-02-06T06:01:55,20.07,68.13,982.38,38.45
2026-02-06T06:02:55,20.05,68.09,982.36,38.43
2026-02-06T06:03:55,20.06,68.11,982.35,38.08
2026-02-06T06:04:55,20.04,68.07,982.35,38.38
2026-02-06T06:05:55,20.03,68.05,982.29,37.89
2026-02-06T06:06:55,20.02,68.04,982.32,38.52
2026-02-06T06:07:56,20.02,68.04,982.3,37.87
2026-02-06T06:08:56,20.01,68.02,982.29,38.01
2026-02-06T06:09:56,20.01,68.02,982.27,38.63
2026-02-06T06:10:56,20.0,68.0,982.23,38.13
2026-02-06T06:11:56,19.99,67.98,982.23,38.08
2026-02-06T06:12:56,19.99,67.98,982.26,38.43
2026-02-06T06:13:56,19.98,67.96,982.27,38.18
2026-02-06T06:14:57,19.97,67.95,982.28,38.47
2026-02-06T06:15:57,19.97,67.95,982.3,38.12
2026-02-06T06:16:57,19.97,67.95,982.26,38.63
2026-02-06T06:17:57,19.95,67.91,982.25,38.15
2026-02-06T06:18:57,19.95,67.91,982.29,38.14
2026-02-06T06:19:57,19.95,67.91,982.3,38.11
2026-02-06T06:20:57,19.94,67.89,982.29,38.51
2026-02-06T06:21:58,19.92,67.86,982.33,38.19
2026-02-06T06:22:58,19.92,67.86,982.37,38.52
2026-02-06T06:23:58,19.9,67.82,982.42,38.51
2026-02-06T06:24:58,19.88,67.78,982.43,38.3
2026-02-06T06:25:58,19.87,67.77,982.37,38.63
2026-02-06T06:26:58,19.89,67.8,982.39,38.51
2026-02-06T06:27:58,19.88,67.78,982.4,38.15
2026-02-06T06:28:58,19.87,67.77,982.37,38.58
2026-02-06T06:29:59,19.87,67.77,982.34,38.23
2026-02-06T06:30:59,19.87,67.77,982.38,38.62
2026-02-06T06:31:59,19.86,67.75,982.38,38.66
2026-02-06T06:32:59,19.85,67.73,982.41,38.13
2026-02-06T06:33:59,19.84,67.71,982.41,38.18
2026-02-06T06:35:00,19.83,67.69,982.44,38.34
2026-02-06T06:36:00,19.82,67.68,982.51,38.84
2026-02-06T06:37:00,19.8,67.64,982.5,38.22
2026-02-06T06:38:00,19.82,67.68,982.54,38.63
2026-02-06T06:39:00,19.82,67.68,982.58,38.09
2026-02-06T06:40:00,19.82,67.68,982.64,38.44
2026-02-06T06:41:00,19.82,67.68,982.71,38.42
2026-02-06T06:42:01,19.83,67.69,982.61,38.8
2026-02-06T06:43:01,19.83,67.69,982.67,38.77
2026-02-06T06:44:01,19.81,67.66,982.73,38.3
2026-02-06T06:45:01,19.81,67.66,982.79,38.32
2026-02-06T06:46:01,19.79,67.62,982.83,38.69
2026-02-06T06:47:01,19.77,67.59,982.85,38.81
2026-02-06T06:48:01,19.76,67.57,982.86,38.68
2026-02-06T06:49:01,19.75,67.55,982.87,38.42
2026-02-06T06:50:02,19.73,67.51,982.86,38.65
2026-02-06T06:51:02,19.71,67.48,982.84,38.68
2026-02-06T06:52:02,19.71,67.48,982.87,38.4
2026-02-06T06:53:02,19.7,67.46,982.82,38.56
2026-02-06T06:54:02,19.69,67.44,982.81,38.29
2026-02-06T06:55:02,19.69,67.44,982.82,38.73
2026-02-06T06:56:02,19.69,67.44,982.83,38.22
2026-02-06T06:57:03,19.67,67.41,982.85,38.16
2026-02-06T06:58:03,19.66,67.39,982.87,38.76
2026-02-06T06:59:03,19.66,67.39,982.93,38.27
2026-02-06T07:00:03,19.66,67.39,982.99,38.58
2026-02-06T07:01:04,19.64,67.35,983.0,38.29
2026-02-06T07:02:04,19.63,67.33,982.99,38.11
2026-02-06T07:03:04,19.61,67.3,982.99,38.22
2026-02-06T07:04:04,19.59,67.26,983.01,38.33
2026-02-06T07:05:04,19.59,67.26,983.07,38.38
2026-02-06T07:06:04,19.58,67.24,983.03,38.16
2026-02-06T07:07:04,19.59,67.26,983.0,37.96
2026-02-06T07:08:05,19.57,67.23,983.02,38.21
2026-02-06T07:09:05,19.57,67.23,983.04,38.47
2026-02-06T07:10:05,19.56,67.21,983.06,38.54
2026-02-06T07:11:05,19.56,67.21,983.02,38.19
2026-02-06T07:12:05,19.55,67.19,983.03,38.02
2026-02-06T07:13:05,19.55,67.19,983.02,38.2
2026-02-06T07:14:05,19.55,67.19,983.03,38.11
2026-02-06T07:15:06,19.53,67.15,983.09,38.69
2026-02-06T07:16:06,19.52,67.14,983.09,38.66
2026-02-06T07:17:06,19.54,67.17,983.14,38.5
2026-02-06T07:18:06,19.52,67.14,983.09,38.49
2026-02-06T07:19:06,19.51,67.12,983.11,38.02
2026-02-06T07:20:06,19.51,67.12,983.1,38.26
2026-02-06T07:21:06,19.51,67.12,983.07,38.42
2026-02-06T07:22:07,19.49,67.08,983.12,38.45
2026-02-06T07:23:07,19.49,67.08,983.14,38.33
2026-02-06T07:24:07,19.48,67.06,983.18,38.2
2026-02-06T07:25:07,19.47,67.05,983.17,38.41
2026-02-06T07:26:07,19.48,67.06,983.17,38.31
2026-02-06T07:27:07,19.45,67.01,983.14,37.94
2026-02-06T07:28:07,19.47,67.05,983.15,38.36
2026-02-06T07:29:08,19.45,67.01,983.17,37.99
2026-02-06T07:30:08,19.44,66.99,983.19,38.19
2026-02-06T07:31:08,19.44,66.99,983.15,38.28
2026-02-06T07:32:08,19.44,66.99,983.14,38.14
2026-02-06T07:33:08,19.41,66.94,983.15,38.05
2026-02-06T07:34:08,19.42,66.96,983.15,37.98
2026-02-06T07:35:09,19.42,66.96,983.11,37.84
2026-02-06T07:36:09,19.41,66.94,983.08,38.1
2026-02-06T07:37:09,19.41,66.94,983.07,38.09
2026-02-06T07:38:09,19.42,66.96,983.07,38.04
2026-02-06T07:39:09,19.4,66.92,983.11,37.94
2026-02-06T07:40:09,19.38,66.88,983.15,38.33
2026-02-06T07:41:09,19.37,66.87,983.08,38.57
2026-02-06T07:42:10,19.37,66.87,983.14,38.53
2026-02-06T07:43:10,19.35,66.83,983.13,38.1
2026-02-06T07:44:10,19.36,66.85,983.09,38.09
2026-02-06T07:45:10,19.35,66.83,983.09,38.02
2026-02-06T07:46:10,19.34,66.81,983.07,38.1
2026-02-06T07:47:10,19.32,66.78,983.06,38.31
2026-02-06T07:48:10,19.32,66.78,983.03,38.06
2026-02-06T07:49:11,19.32,66.78,983.06,38.4
2026-02-06T07:50:11,19.31,66.76,983.09,38.65
2026-02-06T07:51:11,19.31,66.76,983.1,38.48
2026-02-06T07:52:11,19.32,66.78,983.11,38.26
2026-02-06T07:53:11,19.3,66.74,983.05,38.26
2026-02-06T07:54:11,19.3,66.74,983.13,38.34
2026-02-06T07:55:11,19.29,66.72,983.09,38.12
2026-02-06T07:56:11,19.28,66.7,983.08,38.31
2026-02-06T07:57:12,19.27,66.69,983.06,38.31
2026-02-06T07:58:12,19.27,66.69,983.06,38.2
2026-02-06T07:59:12,19.25,66.65,983.06,38.19
2026-02-06T08:00:13,19.25,66.65,983.1,38.14
2026-02-06T08:01:13,19.24,66.63,983.06,38.19
2026-02-06T08:02:13,19.22,66.6,983.12,38.2
2026-02-06T08:03:13,19.22,66.6,983.13,38.64
2026-02-06T08:04:13,19.21,66.58,983.21,38.57
2026-02-06T08:05:13,19.22,66.6,983.2,38.06
2026-02-06T08:06:14,19.22,66.6,983.21,38.27
2026-02-06T08:07:14,19.2,66.56,983.25,38.52
2026-02-06T08:08:14,19.19,66.54,983.26,38.8
2026-02-06T08:09:14,19.19,66.54,983.25,38.77
2026-02-06T08:10:14,19.18,66.52,983.25,38.79
2026-02-06T08:11:14,19.18,66.52,983.2,38.39
2026-02-06T08:12:14,19.18,66.52,983.18,38.28
2026-02-06T08:13:15,19.16,66.49,983.21,38.21
2026-02-06T08:14:15,19.14,66.45,983.19,38.69
2026-02-06T08:15:15,19.16,66.49,983.23,38.41
2026-02-06T08:16:15,19.15,66.47,983.25,38.69
2026-02-06T08:17:15,19.13,66.43,983.24,38.22
2026-02-06T08:18:15,19.13,66.43,983.24,38.66
2026-02-06T08:19:15,19.13,66.43,983.25,38.63
2026-02-06T08:20:16,19.12,66.42,983.25,38.66
2026-02-06T08:21:16,19.11,66.4,983.27,38.57
2026-02-06T08:22:16,19.1,66.38,983.23,38.69
2026-02-06T08:23:16,19.11,66.4,983.25,38.45
2026-02-06T08:24:16,19.09,66.36,983.28,38.86
2026-02-06T08:25:16,19.1,66.38,983.28,38.07
2026-02-06T08:26:16,19.1,66.38,983.3,38.27
2026-02-06T08:27:17,19.08,66.34,983.32,38.43
2026-02-06T08:28:17,19.07,66.33,983.37,38.9
2026-02-06T08:29:17,19.09,66.36,983.45,38.69
2026-02-06T08:30:18,19.06,66.31,983.47,38.38
2026-02-06T08:31:18,19.07,66.33,983.49,38.39
2026-02-06T08:32:18,19.05,66.29,983.49,38.82
2026-02-06T08:33:18,19.03,66.25,983.54,38.57
2026-02-06T08:34:18,19.03,66.25,983.6,38.88
2026-02-06T08:35:18,19.03,66.25,983.66,38.35
2026-02-06T08:36:18,19.03,66.25,983.7,38.65
2026-02-06T08:37:19,19.01,66.22,983.75,38.21
2026-02-06T08:38:19,19.01,66.22,983.77,38.75
2026-02-06T08:39:19,18.99,66.18,983.78,38.63
2026-02-06T08:40:19,18.99,66.18,983.78,38.83
2026-02-06T08:41:19,18.99,66.18,983.84,38.45
2026-02-06T08:42:19,18.98,66.16,983.98,38.16
2026-02-06T08:43:19,18.98,66.16,984.18,38.73
2026-02-06T08:44:20,18.99,66.18,984.23,38.56
2026-02-06T08:45:20,18.99,66.18,984.11,38.11
2026-02-06T08:46:20,18.98,66.16,984.13,38.49
2026-02-06T08:47:20,18.97,66.15,984.28,38.7
2026-02-06T08:48:20,18.97,66.15,984.27,38.49
2026-02-06T08:49:20,18.97,66.15,984.09,38.44
2026-02-06T08:50:20,18.96,66.13,984.02,38.67
2026-02-06T08:51:20,18.96,66.13,984.31,39.0
2026-02-06T08:52:21,18.95,66.11,984.3,38.84
2026-02-06T08:53:21,18.94,66.09,984.14,38.85
2026-02-06T08:54:21,18.94,66.09,984.09,38.44
2026-02-06T08:55:21,18.91,66.04,984.2,38.59
2026-02-06T08:56:21,18.94,66.09,984.27,38.33
2026-02-06T08:57:21,18.95,66.11,984.25,38.55
2026-02-06T08:58:21,18.96,66.13,984.17,39.04
2026-02-06T08:59:22,18.98,66.16,984.19,39.0
2026-02-06T09:00:22,19.01,66.22,984.27,39.54
2026-02-06T09:01:23,19.02,66.24,984.34,39.55
2026-02-06T09:02:23,19.06,66.31,984.25,39.54
2026-02-06T09:03:23,19.1,66.38,984.29,39.44
2026-02-06T09:04:23,19.13,66.43,984.33,40.05
2026-02-06T09:05:23,19.17,66.51,984.43,39.82
2026-02-06T09:06:23,19.21,66.58,984.52,40.04
2026-02-06T09:07:23,19.25,66.65,984.49,40.3
2026-02-06T09:08:24,19.28,66.7,984.52,40.03
2026-02-06T09:09:24,19.34,66.81,984.59,39.82
2026-02-06T09:10:24,19.38,66.88,984.62,39.75
2026-02-06T09:11:24,19.43,66.97,984.59,39.11
2026-02-06T09:12:24,19.47,67.05,984.65,38.69
2026-02-06T09:13:24,19.5,67.1,984.64,39.0
2026-02-06T09:14:24,19.52,67.14,984.63,38.86
2026-02-06T09:15:25,19.54,67.17,984.66,39.08
2026-02-06T09:16:25,19.56,67.21,984.68,38.73
2026-02-06T09:17:25,19.56,67.21,984.67,38.75
2026-02-06T09:18:25,19.57,67.23,984.65,38.77
2026-02-06T09:19:25,19.57,67.23,984.71,38.72
2026-02-06T09:20:25,19.59,67.26,984.65,38.55
2026-02-06T09:21:25,19.59,67.26,984.65,38.81
2026-02-06T09:22:26,19.59,67.26,984.69,38.46
2026-02-06T09:23:26,19.59,67.26,984.72,38.34
2026-02-06T09:24:26,19.58,67.24,984.7,38.1
2026-02-06T09:25:26,19.59,67.26,984.73,38.12
2026-02-06T09:26:26,19.57,67.23,984.78,38.07
2026-02-06T09:27:26,19.58,67.24,984.84,38.22
2026-02-06T09:28:26,19.57,67.23,984.78,38.19
2026-02-06T09:29:27,19.59,67.26,984.78,38.36
2026-02-06T09:30:27,19.58,67.24,984.79,38.09
2026-02-06T09:31:27,19.58,67.24,984.72,37.89
2026-02-06T09:32:28,19.57,67.23,984.67,38.28
2026-02-06T09:33:28,19.57,67.23,984.66,38.05
2026-02-06T09:34:28,19.57,67.23,984.68,38.31
2026-02-06T09:35:28,19.58,67.24,984.76,38.22
2026-02-06T09:36:28,19.56,67.21,984.67,38.27
2026-02-06T09:37:28,19.56,67.21,984.66,38.54
2026-02-06T09:38:28,19.57,67.23,984.74,38.65
2026-02-06T09:39:28,19.56,67.21,984.64,38.07
2026-02-06T09:40:29,19.55,67.19,984.71,38.52
2026-02-06T09:41:29,19.56,67.21,984.71,38.66
2026-02-06T09:42:29,19.55,67.19,984.75,38.43
2026-02-06T09:43:29,19.56,67.21,984.79,38.22
2026-02-06T09:44:29,19.56,67.21,984.75,38.04
2026-02-06T09:45:29,19.56,67.21,984.72,38.46
2026-02-06T09:46:29,19.57,67.23,984.69,38.15
2026-02-06T09:47:30,19.56,67.21,984.78,38.37
2026-02-06T09:48:30,19.56,67.21,984.69,38.41
2026-02-06T09:49:30,19.56,67.21,984.68,37.94
2026-02-06T09:50:30,19.55,67.19,984.72,38.43
2026-02-06T09:51:30,19.56,67.21,984.75,38.14
2026-02-06T09:52:30,19.56,67.21,984.79,38.03
2026-02-06T09:53:30,19.57,67.23,984.81,37.88
2026-02-06T09:54:31,19.56,67.21,984.78,38.06
2026-02-06T09:55:31,19.56,67.21,984.8,38.28
2026-02-06T09:56:31,19.57,67.23,984.81,38.45
2026-02-06T09:57:31,19.57,67.23,984.83,37.99
2026-02-06T09:58:31,19.57,67.23,984.84,37.98
2026-02-06T09:59:31,19.58,67.24,984.86,37.81
2026-02-06T10:00:31,19.58,67.24,984.88,38.06
2026-02-06T10:01:32,19.6,67.28,984.86,38.2
2026-02-06T10:02:32,19.6,67.28,984.88,37.86
2026-02-06T10:03:32,19.62,67.32,984.85,37.99
2026-02-06T10:04:32,19.63,67.33,984.98,38.12
2026-02-06T10:05:32,19.64,67.35,984.97,38.03
2026-02-06T10:06:32,19.64,67.35,984.99,37.71
2026-02-06T10:07:32,19.65,67.37,985.04,38.02
2026-02-06T10:08:33,19.65,67.37,985.07,37.75
2026-02-06T10:09:33,19.65,67.37,985.13,38.02
2026-02-06T10:10:33,19.66,67.39,985.12,37.81
2026-02-06T10:11:33,19.66,67.39,985.15,37.6
2026-02-06T10:12:33,19.67,67.41,985.26,37.48
2026-02-06T10:13:33,19.67,67.41,985.19,37.74
2026-02-06T10:14:33,19.68,67.42,985.22,38.07
2026-02-06T10:15:34,19.68,67.42,985.25,37.71
2026-02-06T10:16:34,19.68,67.42,985.25,37.77
2026-02-06T10:17:34,19.68,67.42,985.26,37.71
2026-02-06T10:18:34,19.69,67.44,985.28,37.9
2026-02-06T10:19:34,19.68,67.42,985.31,38.07
2026-02-06T10:20:34,19.69,67.44,985.3,37.85
2026-02-06T10:21:34,19.7,67.46,985.36,37.59
2026-02-06T10:22:34,19.7,67.46,985.32,37.56
2026-02-06T10:23:35,19.69,67.44,985.33,37.79
2026-02-06T10:24:35,19.7,67.46,985.3,37.83
2026-02-06T10:25:35,19.7,67.46,985.3,37.4
2026-02-06T10:26:35,19.71,67.48,985.29,38.12
2026-02-06T10:27:35,19.71,67.48,985.27,38.21
2026-02-06T10:28:35,19.71,67.48,985.3,37.95
2026-02-06T10:29:35,19.72,67.5,985.32,37.7
2026-02-06T10:30:36,19.7,67.46,985.33,37.61
2026-02-06T10:31:36,19.71,67.48,985.35,37.53
2026-02-06T10:32:37,19.72,67.5,985.31,37.59
2026-02-06T10:33:37,19.72,67.5,985.39,37.9
2026-02-06T10:34:37,19.72,67.5,985.35,37.53
2026-02-06T10:35:37,19.72,67.5,985.36,38.12
2026-02-06T10:36:37,19.71,67.48,985.44,37.85
2026-02-06T10:37:37,19.72,67.5,985.48,37.56
2026-02-06T10:38:37,19.72,67.5,985.43,37.91
2026-02-06T10:39:38,19.71,67.48,985.44,37.42
2026-02-06T10:40:38,19.72,67.5,985.43,37.75
2026-02-06T10:41:38,19.73,67.51,985.48,37.52
2026-02-06T10:42:38,19.73,67.51,985.5,37.41
2026-02-06T10:43:38,19.72,67.5,985.45,37.56
2026-02-06T10:44:38,19.72,67.5,985.48,37.65
2026-02-06T10:45:38,19.71,67.48,985.47,37.75
2026-02-06T10:46:39,19.73,67.51,985.48,37.64
2026-02-06T10:47:39,19.73,67.51,985.58,38.0
2026-02-06T10:48:39,19.73,67.51,985.51,37.41
2026-02-06T10:49:39,19.74,67.53,985.54,38.1
2026-02-06T10:50:39,19.74,67.53,985.54,37.8
2026-02-06T10:51:39,19.75,67.55,985.55,37.64
2026-02-06T10:52:39,19.74,67.53,985.48,37.83
2026-02-06T10:53:40,19.74,67.53,985.52,37.31
2026-02-06T10:54:40,19.74,67.53,985.52,37.36
2026-02-06T10:55:40,19.74,67.53,985.59,37.71
2026-02-06T10:56:40,19.75,67.55,985.55,37.84
2026-02-06T10:57:40,19.74,67.53,985.56,37.79
2026-02-06T10:58:40,19.75,67.55,985.55,37.43
2026-02-06T10:59:40,19.75,67.55,985.56,37.52
2026-02-06T11:00:40,19.75,67.55,985.54,37.45
2026-02-06T11:01:40,19.75,67.55,985.53,37.85
2026-02-06T11:02:41,19.75,67.55,985.52,37.85
2026-02-06T11:03:41,19.72,67.5,985.55,37.82
2026-02-06T11:04:41,19.74,67.53,985.55,37.99
2026-02-06T11:05:41,19.76,67.57,985.58,37.34
2026-02-06T11:06:41,19.76,67.57,985.58,37.72
2026-02-06T11:07:41,19.76,67.57,985.62,37.35
2026-02-06T11:08:41,19.76,67.57,985.64,37.93
2026-02-06T11:09:42,19.76,67.57,985.6,37.74
2026-02-06T11:10:42,19.76,67.57,985.69,37.24
2026-02-06T11:11:42,19.76,67.57,985.65,37.85
2026-02-06T11:12:42,19.75,67.55,985.7,37.42
2026-02-06T11:13:42,19.75,67.55,985.67,37.59
2026-02-06T11:14:42,19.75,67.55,985.69,37.44
2026-02-06T11:15:42,19.76,67.57,985.72,37.63
2026-02-06T11:16:43,19.76,67.57,985.69,37.64
2026-02-06T11:17:43,19.75,67.55,985.66,37.64
2026-02-06T11:18:43,19.76,67.57,985.69,37.69
2026-02-06T11:19:43,19.76,67.57,985.66,37.79
2026-02-06T11:20:43,19.76,67.57,985.68,37.71
2026-02-06T11:21:43,19.78,67.6,985.74,37.22
2026-02-06T11:22:43,19.78,67.6,985.81,37.67
2026-02-06T11:23:44,19.77,67.59,985.84,37.37
2026-02-06T11:24:44,19.75,67.55,985.86,37.35
2026-02-06T11:25:44,19.76,67.57,985.83,37.54
2026-02-06T11:26:44,19.75,67.55,985.81,37.43
2026-02-06T11:27:44,19.76,67.57,985.96,37.68
2026-02-06T11:28:44,19.75,67.55,985.86,37.53
2026-02-06T11:29:44,19.76,67.57,985.89,37.19
2026-02-06T11:30:45,19.75,67.55,985.91,37.14
2026-02-06T11:31:45,19.75,67.55,985.92,37.29
2026-02-06T11:32:45,19.76,67.57,985.96,37.66
2026-02-06T11:33:45,19.77,67.59,985.92,37.29
2026-02-06T11:34:45,19.74,67.53,985.85,37.31
2026-02-06T11:35:45,19.75,67.55,985.88,37.41
2026-02-06T11:36:45,19.77,67.59,985.89,37.33
2026-02-06T11:37:45,19.78,67.6,985.99,37.38
2026-02-06T11:38:46,19.78,67.6,985.98,37.93
2026-02-06T11:39:46,19.79,67.62,986.0,37.68
2026-02-06T11:40:46,19.79,67.62,986.03,37.26
2026-02-06T11:41:46,19.81,67.66,985.99,37.79
2026-02-06T11:42:46,19.81,67.66,985.96,37.72
2026-02-06T11:43:46,19.81,67.66,986.06,37.12
2026-02-06T11:44:46,19.82,67.68,986.01,37.2
2026-02-06T11:45:47,19.82,67.68,986.02,37.6
2026-02-06T11:46:47,19.83,67.69,986.01,37.76
2026-02-06T11:47:47,19.83,67.69,985.95,37.03
2026-02-06T11:48:47,19.84,67.71,985.93,37.19
2026-02-06T11:49:47,19.84,67.71,985.94,37.08
2026-02-06T11:50:47,19.85,67.73,985.98,37.37
2026-02-06T11:51:47,19.84,67.71,985.96,37.53
2026-02-06T11:52:48,19.84,67.71,985.97,37.8
2026-02-06T11:53:48,19.84,67.71,985.96,37.64
2026-02-06T11:54:48,19.84,67.71,986.0,37.97
2026-02-06T11:55:48,19.84,67.71,985.96,37.56
2026-02-06T11:56:48,19.85,67.73,985.94,37.84
2026-02-06T11:57:48,19.84,67.71,985.95,37.65
2026-02-06T11:58:48,19.85,67.73,985.94,37.92
2026-02-06T11:59:49,19.86,67.75,985.97,38.11
2026-02-06T12:00:49,19.86,67.75,985.99,38.06
2026-02-06T12:01:50,19.86,67.75,985.94,38.31
2026-02-06T12:02:50,19.86,67.75,986.02,38.11
2026-02-06T12:03:50,19.87,67.77,985.95,38.31
2026-02-06T12:04:50,19.87,67.77,985.95,37.9
2026-02-06T12:05:50,19.87,67.77,985.96,38.09
2026-02-06T12:06:50,19.87,67.77,985.96,38.3
2026-02-06T12:07:50,19.87,67.77,985.91,38.34
2026-02-06T12:08:51,19.88,67.78,985.87,38.24
2026-02-06T12:09:51,19.88,67.78,985.93,37.82
2026-02-06T12:10:51,19.87,67.77,985.94,37.93
2026-02-06T12:11:51,19.88,67.78,985.95,37.84
2026-02-06T12:12:51,19.89,67.8,985.9,38.05
2026-02-06T12:13:51,19.89,67.8,985.93,37.79
2026-02-06T12:14:51,19.9,67.82,985.85,37.76
2026-02-06T12:15:52,19.89,67.8,985.86,37.95
2026-02-06T12:16:52,19.9,67.82,985.9,37.89
2026-02-06T12:17:52,19.9,67.82,985.88,38.34
2026-02-06T12:18:52,19.9,67.82,985.94,38.03
2026-02-06T12:19:52,19.92,67.86,985.91,38.56
2026-02-06T12:20:52,19.91,67.84,985.94,38.44
2026-02-06T12:21:52,19.91,67.84,985.92,38.1
2026-02-06T12:22:52,19.9,67.82,985.93,38.2
2026-02-06T12:23:53,19.91,67.84,985.86,38.38
2026-02-06T12:24:53,19.93,67.87,985.87,38.18
2026-02-06T12:25:53,19.92,67.86,985.85,38.44
2026-02-06T12:26:53,19.92,67.86,985.83,38.21
2026-02-06T12:27:53,19.93,67.87,985.85,38.48
2026-02-06T12:28:53,19.93,67.87,985.83,38.71
2026-02-06T12:29:53,19.92,67.86,985.93,38.15
2026-02-06T12:30:54,19.92,67.86,985.84,38.21
2026-02-06T12:31:54,19.93,67.87,985.83,38.05
2026-02-06T12:32:54,19.93,67.87,985.83,38.28
2026-02-06T12:33:55,19.94,67.89,985.79,38.27
2026-02-06T12:34:55,19.93,67.87,985.76,38.04
2026-02-06T12:35:55,19.93,67.87,985.81,38.58
2026-02-06T12:36:55,19.94,67.89,985.79,38.61
2026-02-06T12:37:55,19.93,67.87,985.81,38.54
2026-02-06T12:38:55,19.93,67.87,985.8,38.56
2026-02-06T12:39:55,19.93,67.87,985.82,38.48
2026-02-06T12:40:56,19.94,67.89,985.81,38.2
2026-02-06T12:41:56,19.93,67.87,985.79,38.42
2026-02-06T12:42:56,19.93,67.87,985.81,38.74
2026-02-06T12:43:56,19.94,67.89,985.81,38.65
2026-02-06T12:44:56,19.95,67.91,985.79,38.24
2026-02-06T12:45:56,19.94,67.89,985.78,38.56
2026-02-06T12:46:56,19.94,67.89,985.86,38.59
2026-02-06T12:47:57,19.94,67.89,985.81,38.96
2026-02-06T12:48:57,19.95,67.91,985.8,38.5
2026-02-06T12:49:57,19.96,67.93,985.81,38.61
2026-02-06T12:50:57,19.96,67.93,985.87,38.29
2026-02-06T12:51:57,19.96,67.93,985.87,38.74
2026-02-06T12:52:57,19.97,67.95,985.91,38.14
2026-02-06T12:53:57,19.97,67.95,985.89,38.44
2026-02-06T12:54:57,19.97,67.95,985.87,38.32
2026-02-06T12:55:58,19.97,67.95,985.8,38.36
2026-02-06T12:56:58,19.99,67.98,985.79,38.26
2026-02-06T12:57:58,19.98,67.96,985.77,38.81
2026-02-06T12:58:58,19.99,67.98,985.8,38.5
2026-02-06T12:59:58,19.99,67.98,985.76,38.32
2026-02-06T13:00:59,19.99,67.98,985.7,38.78
2026-02-06T13:01:59,20.0,68.0,985.73,38.7
2026-02-06T13:02:59,20.0,68.0,985.72,38.09
